Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,39.98636436575381,40.48924867167386,39.774868754324814,40.4798469543457,102223600,0.0,0.0
2018-01-03 00:00:00-05:00,40.543280645459944,41.0179667910744,40.40933670273748,40.472782135009766,118071600,0.0,0.0
2018-01-04 00:00:00-05:00,40.54564937548132,40.76419450761756,40.437554713495416,40.660797119140625,89738400,0.0,0.0
2018-01-05 00:00:00-05:00,40.75712648052057,41.21066058157012,40.66547948889534,41.123714447021484,94640000,0.0,0.0
2018-01-08 00:00:00-05:00,40.970970153808594,41.26705960334316,40.87227008492711,40.970970153808594,82271200,0.0,0.0
2018-01-09 00:00:00-05:00,41.01796911832718,41.137814082899936,40.750077631979586,40.966270446777344,86336000,0.0,0.0
2018-01-10 00:00:00-05:00,40.69132417295086,40.959215624441406,40.65372449204269,40.95686340332031,95839600,0.0,0.0
2018-01-11 00:00:00-05:00,41.02738004613972,41.23887565546974,41.003882924461614,41.18952560424805,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,41.401004910477496,41.678298112455614,41.27645908815704,41.61484909057617,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,41.805201614392985,42.15534204264124,41.3916157362433,41.40336608886719,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,41.393961226031564,42.12244000488861,41.14017227430858,42.08719253540039,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,42.15063571508985,42.32218295258978,41.88744506184593,42.124786376953125,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,41.97204174790951,42.19998492909617,41.69005125556937,41.93679428100586,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,41.66419892337951,41.77699439506781,41.49970478014586,41.59370040893555,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,41.66419639043257,42.167080503862,41.5514009256016,41.60309600830078,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,41.65244954054597,41.664199890843385,40.70072853771156,40.94042205810547,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,41.00855667533451,41.11195399138329,40.07328714637936,40.2095832824707,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.41874038429801,40.41874038429801,39.962854017878804,40.303592681884766,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,39.98634337639909,39.98634337639909,39.26021707209986,39.4693603515625,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,38.89834241190866,39.33072813120874,38.70329803527017,39.236732482910156,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.21323040732901,39.582170664698516,39.12628425640672,39.344825744628906,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.28371734123033,39.62445593598001,39.187369502816786,39.42706298828125,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,39.008791439258424,39.19678633201018,37.62233582840989,37.716331481933594,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.387336929885954,38.51060165666252,36.658858185507825,36.77400588989258,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.383909384506495,38.47299372472518,36.18886507104701,38.310848236083984,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.324955010024254,38.39780216652127,37.38028702578706,37.49073028564453,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.66697240539024,37.833818773966335,36.4309122878518,36.459110260009766,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.06078818257288,37.25426593663926,35.44924403446056,36.905059814453125,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.39819391405882,38.66996831387416,37.16460137519868,38.39154815673828,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.21222377865812,38.872886607993586,38.14143783260026,38.776145935058594,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.46941391952456,39.53119243870084,38.43166453064394,39.49108123779297,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.062081842285394,40.840720145877995,39.87568230794668,40.8171272277832,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,40.668486686756864,41.248927333878974,40.529276556055,40.685001373291016,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,40.595330913677635,41.11678010195988,40.44668077568657,40.54814147949219,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,40.779373483994476,41.08374840414565,40.349941338929334,40.36410140991211,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,40.536354148117624,41.043647002925816,40.51511943705846,40.70151901245117,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,40.97756487427431,41.4447463346961,40.94689012575361,41.40935516357422,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,41.609917618461125,42.327206338725816,41.576884656350046,42.22810745239258,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,42.258793298407795,42.584402981758934,42.03699895157552,42.09126663208008,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,42.29654115402086,42.61743440152698,42.01104268841773,42.027557373046875,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,42.12664202678516,42.41922223002317,40.73925417349075,41.291378021240234,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,40.77228852258508,41.5981161111778,40.689704323596786,41.576881408691406,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,41.34093289599223,41.93788801130515,41.178126300848206,41.7208137512207,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,41.97800507456026,42.05822747748039,41.558012964774534,41.6854248046875,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,41.27723102212656,41.49194710116886,41.11914442776275,41.298465728759766,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,41.40464432036062,41.79160347848274,41.30790723107263,41.7491340637207,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,41.989801249581454,42.47113924353267,41.85530758048852,42.4664192199707,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,42.53956452574493,43.03506260368419,42.520691631636566,42.876976013183594,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,43.08225549256411,43.29697158356843,42.29182247670939,42.46406555175781,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,42.546646480907,42.59383591695677,41.95440771746431,42.103057861328125,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,42.11721959742761,42.52777530306526,42.01576247725302,42.152610778808594,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,42.152598545351026,42.26349568192526,41.90956956953668,42.00395202636719,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,41.8387811660619,41.874172332044544,40.975200712864705,41.362159729003906,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,41.34800720214844,41.71608976472622,41.27722126311677,41.34800720214844,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,41.30082881932589,41.31262708006804,40.40893503213978,40.41129684448242,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,40.111632022544505,40.74397837568599,39.78130237542928,39.84029006958008,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,39.731742446630456,40.092746767926386,38.9177131652832,38.9177131652832,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,39.65625260438527,40.843084837972036,39.27165164905539,40.765220642089844,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,40.97993574470846,41.32678373013827,39.384909534396165,39.7199592590332,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,39.4627690818962,40.11635376925041,38.97671103726807,39.28108596801758,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,39.594888749753345,40.524535139187115,39.38017273588469,39.58781051635742,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,39.318829698693776,39.86151710045668,38.80681704408656,39.32826614379883,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,39.55478361097221,39.81668908765055,38.90356083667704,39.731746673583984,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,38.90356826947987,40.585894991243535,38.87761353799173,40.49151611328125,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,40.72038744410746,41.109704804360064,40.60241205005233,40.77229690551758,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,40.34050465406206,40.69678903141309,39.686919993319535,39.729393005371094,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,40.08331333579518,40.840713203942585,40.076235101537556,40.1234245300293,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,40.819479872137954,41.05543062284395,40.47263198057431,40.87846755981445,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,40.637792361017404,41.03654966234211,40.51273876478594,40.68734359741211,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,40.91622359153307,41.29138444902093,40.82891935904978,41.08846664428711,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,41.239482281560186,41.48958956409498,41.02004975642731,41.227684020996094,100497200,0.0,0.0
